Precio,Call Vol,Put Vol,Net Delta,Net Gex,Total IO,Net IO,Call OI,Put OI,Net Vol,Cash Call,Cash Put,IV Call,IV Put,Call Delta,Delta Put,Cash Neto,IV Neta,Delta Neto,Timestamp (SPY)
672.87,1680772,1664206,4614089,610595,247814,38742,143278,104536,16566,155542027,42883059,22366797.58,33161035.29,85433673,-30818639,112658968,-10794237.71,54615034,2025-10-21 12:49:29
672.875,1683621,1667198,4593893,614970,247814,38742,143278,104536,16423,157327741.5,42853661,22671936.92,33284964.75,85441583,-30919371,114474080.5,-10613027.83,54522212,2025-10-21 12:49:49
672.86,1685138,1668205,4569158,620777,247814,38742,143278,104536,16933,157801515,42914521.5,23035842.45,33232596.44,85422943,-30994087,114886993.5,-10196753.99,54428856,2025-10-21 12:50:09
672.9,1689376,1671880,4688806,637798,247814,38742,143278,104536,17496,161121626.5,41780800.5,23063657.8,33296608.68,87054889,-30193127,119340826,-10232950.88,56861762,2025-10-21 12:50:29
672.87,1690417,1672686,4609877,639104,247814,38742,143278,104536,17731,158584079.5,42349383.5,23080392.95,33206676.95,85937243,-30901945,116234696,-10126284,55035298,2025-10-21 12:50:43
672.91,1691927,1673956,4684492,652985,247814,38742,143278,104536,17971,161878832,42065574,23065207.69,33545822.79,87156829,-30244916,119813258,-10480615.1,56911913,2025-10-21 12:51:03
672.93,1692443,1674981,4724375,624616,247814,38742,143278,104536,17462,163448134,41695175,23016939.96,33670776.96,87802612,-30156914,121752959,-10653837,57645698,2025-10-21 12:51:13
672.742,1696890,1677068,4393924,609885,247814,38742,143278,104536,19822,150172272,45747225.5,23604936.32,33005040.57,82737908,-32751743,104425046.5,-9400104.25,49986165,2025-10-21 12:51:33
672.65,1699418,1679793,4268064,604698,247814,38742,143278,104536,19625,142605867.5,48950479.5,23515332.34,32993685.52,80768275,-34053615,93655388,-9478353.18,46714660,2025-10-21 12:51:53
672.3512,1697045,1756256,3781932,417668,285464,-16254,134605,150859,-59211,139751085,50423515.5,28076189.33,33505523.83,71818050,-39209491,89327569.5,-5429334.49999999,32608559,2025-10-21 12:52:13
671.98,1710922,1782092,3069344,343785,285464,-16254,134605,150859,-71170,111569475.5,84082222,27118953.58,38455403.77,63825023,-50263619,27487253.5,-11336450.19,13561404,2025-10-21 12:52:33
672.22,1714995,1808448,3586189,388942,285464,-16254,134605,150859,-93453,123971682,79862914.5,26192449.85,41042983.78,70233794,-46850731,44108767.5,-14850533.93,23383063,2025-10-21 12:52:53
671.9,1719851,1833598,2837639,308405,285464,-16254,134605,150859,-113747,112152987,105822719,28333165.49,44132516.6,62749836,-55258315,6330268,-15799351.11,7491521,2025-10-21 12:53:13
671.9399,1724718,1854627,2866837,293738,285464,-16254,134605,150859,-129909,116776594.5,100812150,28774008.72,43315175.19,63519976,-54992428,15964444.5,-14541166.47,8527548,2025-10-21 12:53:33
672.01,1727015,1864616,3039851,311387,285464,-16254,134605,150859,-137601,118713665,93746315.5,28230604.66,42417280.03,65011330,-53713629,24967349.5,-14186675.37,11297701,2025-10-21 12:53:53
671.76,1731042,1876133,2617003,246595,285464,-16254,134605,150859,-145091,106002205.5,113727232,28766400.32,44171503.57,59963045,-58946755,-7725026.5,-15405103.25,1016290,2025-10-21 12:54:13
672.0093,1736431,1883772,3086993,319390,285464,-16254,134605,150859,-147341,117044083,93143038,27760732.04,42233182.37,64892013,-53722023,23901045,-14472450.33,11169990,2025-10-21 12:54:33
671.74,1738267,1889992,2515999,228417,285464,-16254,134605,150859,-151725,107121164.5,107831040,29589749.36,41735029.01,59325065,-59833423,-709875.5,-12145279.65,-508358,2025-10-21 12:54:53
671.89,1742701,1905402,2886744,303297,285464,-16254,134605,150859,-162701,109064553,103880984,27769108.23,43621039.54,62520812,-56765929,5183569,-15851931.31,5754883,2025-10-21 12:55:13
671.59,1746137,1913958,2235159,195734,285464,-16254,134605,150859,-167821,102814408.5,116843462,30462131.45,41941135.67,56618952,-63837317,-14029053.5,-11479004.22,-7218365,2025-10-21 12:55:33
671.74,1751272,1923926,2530449,243814,285464,-16254,134605,150859,-172654,104584826,109506400,28838064.84,42695967.22,59294805,-60850216,-4921574,-13857902.38,-1555411,2025-10-21 12:55:53
671.7,1754473,1928399,2522790,226290,285464,-16254,134605,150859,-173926,102004996.5,113387348,28815022.16,43452573.77,58796844,-60915288,-11382351.5,-14637551.61,-2118444,2025-10-21 12:56:13
671.91,1757511,1935480,2920957,300845,285464,-16254,134605,150859,-177969,111479148.5,99068493,28058418.76,42993242.96,62963411,-57022518,12410655.5,-14934824.2,5940893,2025-10-21 12:56:33
671.77,1760795,1942095,2768205,252981,285464,-16254,134605,150859,-181300,105133919,106351621,28314754.45,43033702.05,60925235,-59628319,-1217702,-14718947.6,1296916,2025-10-21 12:56:53
671.87,1765765,1944919,2910118,270024,285464,-16254,134605,150859,-179154,107270437.5,102692482.5,27617249.6,43574354.99,62649894,-57874593,4577955,-15957105.39,4775301,2025-10-21 12:57:13
671.84,1768124,1946414,2877848,287624,285464,-16254,134605,150859,-178290,106391759,103249135,27672424.48,43572521.62,62237512,-57897377,3142624,-15900097.14,4340135,2025-10-21 12:57:33
671.71,1770995,1948354,2552977,252136,285464,-16254,134605,150859,-177359,101617993,110751022,28794859.53,42944555.54,59287829,-61694491,-9133029,-14149696.01,-2406662,2025-10-21 12:57:53
671.61,1775344,1957198,2330374,208426,285464,-16254,134605,150859,-181854,97046609.5,115966193,29142548.62,42804546.94,57277525,-64120645,-18919583.5,-13661998.32,-6843120,2025-10-21 12:58:13
671.72,1778342,1961591,2517422,253454,285464,-16254,134605,150859,-183249,102480925,108736721.5,28894074.05,42554120.47,59293370,-61656165,-6255796.5,-13660046.42,-2362795,2025-10-21 12:58:33
671.63,1783131,1963994,2359467,219757,285464,-16254,134605,150859,-180863,97286269,114723259,28876333.31,42717748.16,57564280,-63817483,-17436990,-13841414.85,-6253203,2025-10-21 12:58:53
671.375981,1787446,1973937,1941225,179743,285464,-16254,134605,150859,-186491,87270667.5,137238775.5,29825985,44754489.46,52866055,-69658519,-49968108,-14928504.46,-16792464,2025-10-21 12:59:13
671.55,1791725,1983356,2232975,216238,285464,-16254,134605,150859,-191631,92178718,126453386,28717792.71,45203066.06,56087417,-66846811,-34274668,-16485273.35,-10759394,2025-10-21 12:59:33
671.56,1794458,1988358,2240392,217497,285464,-16254,134605,150859,-193900,92734127,125558968,28762055.15,45251572.56,56189223,-66447941,-32824841,-16489517.41,-10258718,2025-10-21 12:59:53
671.55,1797499,1994703,2346517,250185,285464,-16254,134605,150859,-197204,89084955,135045657.5,27675250.21,47491308.02,56417331,-66667060,-45960702.5,-19816057.81,-10249729,2025-10-21 13:00:13
671.44,1799283,1999044,2073772,206845,285464,-16254,134605,150859,-199761,84951676,134827791,28613535.15,45467076.38,53331076,-69193247,-49876115,-16853541.23,-15862171,2025-10-21 13:00:33
671.32,1802501,2004468,1768898,153370,285464,-16254,134605,150859,-201967,85828629,136235273,30400490.75,43085548.69,52021866,-72927643,-50406644,-12685057.94,-20905777,2025-10-21 13:00:53
671.16,1809599,2016224,1528783,107780,285464,-16254,134605,150859,-206625,79329478,159855403,30784241.09,47187234.56,48928536,-76759221,-80525925,-16402993.47,-27830685,2025-10-21 13:01:13
671.06,1816346,2032187,1273756,108522,285464,-16254,134605,150859,-215841,78434505,167710947,31931663.67,46711459.6,47886910,-80229977,-89276442,-14779795.93,-32343067,2025-10-21 13:01:33
671.18,1820935,2040255,1523553,110010,285464,-16254,134605,150859,-219320,80503731.5,157948586.5,30864970.77,46820876.95,49205398,-77509223,-77444855,-15955906.18,-28303825,2025-10-21 13:01:53
671.17,1823015,2045625,1519999,129183,285464,-16254,134605,150859,-222610,80312331,158649664,31013504.51,46644782.6,49262834,-77845420,-78337333,-15631278.09,-28582586,2025-10-21 13:02:08
671.13,1828909,2050859,1477321,127389,285464,-16254,134605,150859,-221950,79065163,167871576,31192261.07,48459490.17,48182140,-78213336,-88806413,-17267229.1,-30031196,2025-10-21 13:02:28
670.93,1830967,2052771,1018474,35192,285464,-16254,134605,150859,-221804,76940362,169486716.5,33195808.16,44138811.85,45449683,-84966300,-92546354.5,-10943003.69,-39516617,2025-10-21 13:02:37
670.83,1835489,2066781,918918,32300,285464,-16254,134605,150859,-231292,70326020.5,189100257.5,32619777.38,48301332.98,43896530,-86290593,-118774237,-15681555.6,-42394063,2025-10-21 13:02:57
670.87,1839669,2075134,931931,40657,285464,-16254,134605,150859,-235465,70602652,185823021.5,32525266.54,47617916.72,44094106,-86475825,-115220369.5,-15092650.18,-42381719,2025-10-21 13:03:17
671,1843527,2082550,1177921,75096,285464,-16254,134605,150859,-239023,74527782,174239578.5,31876040.45,47480774.66,46358092,-83075178,-99711796.5,-15604734.21,-36717086,2025-10-21 13:03:37
670.77,1848998,2092172,806658,22324,285464,-16254,134605,150859,-243174,69109239,195715581.5,33245078.07,48453994.03,43344855,-88415549,-126606342.5,-15208915.96,-45070694,2025-10-21 13:03:57
670.865,1853823,2098978,963855,41348,285464,-16254,134605,150859,-245155,70711018,185871206,32690759.4,48082162.68,44414310,-87129344,-115160188,-15391403.28,-42715034,2025-10-21 13:04:17
671.06,1856717,2105184,1365952,94723,285464,-16254,134605,150859,-248467,76435813.5,167050498,31809428.28,47226116.63,48168602,-82287015,-90614684.5,-15416688.35,-34118413,2025-10-21 13:04:38
671.21,1861461,2108280,1646990,143401,285464,-16254,134605,150859,-246819,80850598.5,153778412,31026242.53,46996878.52,50730211,-78573433,-72927813.5,-15970635.99,-27843222,2025-10-21 13:04:58
671.2013,1867961,2117360,1739426,138908,285464,-16254,134605,150859,-249399,77820982.5,161255395.5,30404428.76,48872906.1,51082894,-78051853,-83434413,-18468477.34,-26968959,2025-10-21 13:05:18
671.125,1869910,2121540,1517312,103728,285464,-16254,134605,150859,-251630,79195169.5,155003785,31741047.93,45360907.95,49441452,-80563163,-75808615.5,-13619860.02,-31121711,2025-10-21 13:05:38
671.12,1871016,2124023,1537402,103146,285464,-16254,134605,150859,-253007,77572543,159300644,31461755.6,46891542.04,49513911,-80679508,-81728101,-15429786.44,-31165597,2025-10-21 13:05:58
671.21,1872188,2125600,1737207,148161,285464,-16254,134605,150859,-253412,79413428,152752164.5,30745253.16,47180521.15,50794073,-78027040,-73338736.5,-16435267.99,-27232967,2025-10-21 13:06:18
671.42,1876719,2131209,2117687,195744,285464,-16254,134605,150859,-254490,88192873,132318466,30075966.92,45419299.38,55802252,-72872577,-44125593,-15343332.46,-17070325,2025-10-21 13:06:38
671.38,1880698,2133326,2035965,195787,285464,-16254,134605,150859,-252628,87989734.5,138846772,30694805.71,46242108.56,55144528,-74635994,-50857037.5,-15547302.85,-19491466,2025-10-21 13:06:58
671.39,1883277,2134797,1988755,182819,285464,-16254,134605,150859,-251520,88890061.5,137688396,31133826.47,45713623.12,55153095,-74947759,-48798334.5,-14579796.65,-19794664,2025-10-21 13:07:18
671.6204,1890442,2136476,2430622,208178,285464,-16254,134605,150859,-246034,100629698.5,120603285,30623012.46,46228255.97,60829544,-68944333,-19973586.5,-15605243.51,-8114789,2025-10-21 13:07:38
671.61,1894510,2141809,2488812,232684,285464,-16254,134605,150859,-247299,98369895,123414727,30072047.12,47108772.95,60210063,-68435717,-25044832,-17036725.83,-8225654,2025-10-21 13:07:58
671.72,1900784,2147303,2719794,264042,285464,-16254,134605,150859,-246519,104925833.5,112770483,29958170.09,45952060.14,63688308,-65989101,-7844649.5,-15993890.05,-2300793,2025-10-21 13:08:18
671.69,1905263,2157257,2663983,236386,285464,-16254,134605,150859,-251994,103415169.5,114925279,30111416.04,46294425.53,63199069,-66383594,-11510109.5,-16183009.49,-3184525,2025-10-21 13:08:38
671.52,1908664,2159974,2337544,206447,285464,-16254,134605,150859,-251310,97549053.5,130835223,31098407.99,47954704.64,59822934,-71346388,-33286169.5,-16856296.65,-11523454,2025-10-21 13:08:58
671.64,1909731,2164038,2511677,253183,285464,-16254,134605,150859,-254307,102264649.5,121470036,30623816.84,47456857.71,61780175,-68699947,-19205386.5,-16833040.87,-6919772,2025-10-21 13:09:18
671.6143,1910512,2164991,2484368,244018,285464,-16254,134605,150859,-254479,100217155.5,122229474,30573655.92,47292756.26,61329156,-69471142,-22012318.5,-16719100.34,-8141986,2025-10-21 13:09:38
671.68,1911803,2166323,2618346,248260,285464,-16254,134605,150859,-254520,102016368.5,118321495.5,29974485.49,47668205.84,63035870,-67794255,-16305127,-17693720.35,-4758385,2025-10-21 13:09:58
671.725,1913161,2169339,2767924,284451,285464,-16254,134605,150859,-256178,103376512.5,114926070.5,29597671.38,47403034.17,64159633,-65900572,-11549558,-17805362.79,-1740939.00000001,2025-10-21 13:10:18
671.83,1915539,2172594,2976899,309337,285464,-16254,134605,150859,-257055,109063977,102796494,29368908.44,45812249.25,67045749,-62686570,6267483,-16443340.81,4359179,2025-10-21 13:10:38
671.88,1926558,2176372,3065092,320204,285464,-16254,134605,150859,-249814,111824849.5,99025567,29462996.79,45393949.92,68213558,-61960586,12799282.5,-15930953.13,6252972,2025-10-21 13:10:58
671.89,1931999,2179811,3144301,326597,285464,-16254,134605,150859,-247812,112517726,96770581.5,29356690.07,45102793.54,69154133,-60519082,15747144.5,-15746103.47,8635051,2025-10-21 13:11:18
671.91,1934233,2181304,3145653,359512,285464,-16254,134605,150859,-247071,113119089,98182709.5,29130563.81,46047565.94,69340604,-61160819,14936379.5,-16917002.13,8179785,2025-10-21 13:11:38
671.93,1939691,2184090,3201068,338773,285464,-16254,134605,150859,-244399,114714075,97362537.5,29019262.33,46397732.46,70807773,-60895492,17351537.5,-17378470.13,9912281,2025-10-21 13:11:58
672.09,1943999,2186995,3465131,369833,285464,-16254,134605,150859,-242996,123352556.5,88032906,28484035.2,46390556.33,74206268,-56730652,35319650.5,-17906521.13,17475616,2025-10-21 13:12:18
672.135,1948190,2190622,3578270,384080,285464,-16254,134605,150859,-242432,125769861,85027287.5,28226045.86,46306817.17,75973586,-55363307,40742573.5,-18080771.31,20610279,2025-10-21 13:12:38
672.04,1952035,2192344,3369138,359688,285464,-16254,134605,150859,-240309,123269968.5,88371309.5,29500985.13,45480564.17,73741871,-57564755,34898659,-15979579.04,16177116,2025-10-21 13:12:58
672.05,1954416,2193846,3359857,337783,285464,-16254,134605,150859,-239430,124680528.5,86761786.5,29697762.24,45027824.01,73801492,-57756697,37918742,-15330061.77,16044795,2025-10-21 13:13:18
672,1959111,2195769,3332038,363643,285464,-16254,134605,150859,-236658,119318074.5,91904091.5,29271638.73,46109988.12,73106892,-59136641,27413983,-16838349.39,13970251,2025-10-21 13:13:32
672.03,1960095,2197566,3373992,363643,285464,-16254,134605,150859,-237471,120588028.5,90279438,29051394.17,46189016.86,73709578,-58448287,30308590.5,-17137622.69,15261291,2025-10-21 13:13:52
672.07,1960375,2198220,3490213,372391,285464,-16254,134605,150859,-237845,121464156,89048332.5,28410873.9,46591818.82,74639370,-57135896,32415823.5,-18180944.92,17503474,2025-10-21 13:14:02
672.125,1963245,2200711,3564070,380032,285464,-16254,134605,150859,-237466,126269168,84929393.5,28715508.77,46374792.39,76295035,-55774299,41339774.5,-17659283.62,20520736,2025-10-21 13:14:22
672.075,1965358,2201685,3493093,373795,285464,-16254,134605,150859,-236327,122979572.5,87542087.5,28857282.99,46301221.05,75041355,-56727987,35437485,-17443938.06,18313368,2025-10-21 13:14:42
672.085,1967124,2202633,3503873,374147,285464,-16254,134605,150859,-235509,123349484,86287154,28814066.76,46227450.72,75365488,-56785390,37062330,-17413383.96,18580098,2025-10-21 13:15:02
672.0312,1968803,2205367,3419861,404871,285464,-16254,134605,150859,-236564,118288758.5,88054727,28604312.14,45776011.81,74165001,-57860555,30234031.5,-17171699.67,16304446,2025-10-21 13:15:22
671.81,1973308,2216105,2919625,309135,285464,-16254,134605,150859,-242797,108200219.5,105044324.5,29984384.25,46883470.06,67817888,-64928251,3155895,-16899085.81,2889637,2025-10-21 13:15:42
671.855,1974408,2221665,3014762,326028,285464,-16254,134605,150859,-247257,109895795,103593604,29660004.97,47679243.2,69501654,-64176365,6302191,-18019238.23,5325289,2025-10-21 13:16:02
671.84,1975354,2226263,3027470,330921,285464,-16254,134605,150859,-250909,110176392,104493549,29623149.25,48073724.96,69584791,-64490098,5682843,-18450575.71,5094692.99999999,2025-10-21 13:16:22
671.87,1976792,2228425,3052015,325113,285464,-16254,134605,150859,-251633,110419684.5,102576140,29563049.72,47788967.74,69638440,-63882180,7843544.5,-18225918.02,5756260,2025-10-21 13:16:42
671.97,1977610,2233013,3274820,357590,285464,-16254,134605,150859,-255403,116358591.5,94279275.5,29314445.08,47164116.04,72924584,-60633821,22079316,-17849670.96,12290763,2025-10-21 13:17:02
671.92,1978228,2235987,3161562,358032,285464,-16254,134605,150859,-257759,113791484.5,95318802,29621385.75,46455529.34,71052803,-62033843,18472682.5,-16834143.59,9018960,2025-10-21 13:17:22
671.8,1978928,2237733,2959922,306959,285464,-16254,134605,150859,-258805,107490903.5,104076586.5,30167058.57,46453014.47,68323576,-65124412,3414317,-16285955.9,3199164,2025-10-21 13:17:42
671.7,1985701,2242082,2826536,296574,285464,-16254,134605,150859,-256381,99856149.5,118351238.5,29629097.12,49027284.99,65667586,-68637908,-18495089,-19398187.87,-2970322,2025-10-21 13:18:02
671.61,1988074,2245940,2588038,269036,285464,-16254,134605,150859,-257866,98080340.5,117756474,30951405.14,46829387.87,62971724,-70750967,-19676133.5,-15877982.73,-7779243,2025-10-21 13:18:22
671.59,1989643,2251470,2547581,274463,285464,-16254,134605,150859,-261827,95966172,122324813,30787079.22,48271648.01,62113081,-71741188,-26358641,-17484568.79,-9628107,2025-10-21 13:18:42
671.49,1990928,2255162,2327556,217859,285464,-16254,134605,150859,-264234,90869066.5,129754545,31489983.74,47806862.43,59529201,-75003937,-38885478.5,-16316878.69,-15474736,2025-10-21 13:19:02
671.3,1993371,2261183,1963747,179075,285464,-16254,134605,150859,-267812,84219894,146922561,32478016.26,48160568.18,55668448,-80081215,-62702667,-15682551.92,-24412767,2025-10-21 13:19:22
671.45,1995849,2264982,2313790,216098,285464,-16254,134605,150859,-269133,88476221,131762512,31151645.33,48103777.89,58990568,-75314456,-43286291,-16952132.56,-16323888,2025-10-21 13:19:42
671.47,1996710,2268544,2388674,210520,285464,-16254,134605,150859,-271834,89352306,131110265.5,30809881.87,48601561.37,59969233,-75259402,-41757959.5,-17791679.5,-15290169,2025-10-21 13:20:02
671.37,1999019,2270234,2131826,182386,285464,-16254,134605,150859,-271215,86841368,136365207,32069059.64,47461801.74,57265638,-78279652,-49523839,-15392742.1,-21014014,2025-10-21 13:20:22
671.38,2001490,2272593,2210639,236042,285464,-16254,134605,150859,-271103,85628230,137237173,31622346.47,48103776.25,57750156,-77923243,-51608943,-16481429.78,-20173087,2025-10-21 13:20:42
671.49,2001948,2274876,2389131,227666,285464,-16254,134605,150859,-272928,90599614,125927640,31178760.8,47029235.37,60052295,-74540260,-35328026,-15850474.57,-14487965,2025-10-21 13:21:02
671.3,2003596,2281193,2080540,170409,285464,-16254,134605,150859,-277597,82136364,146836574.5,31854965.8,49091780.57,56200699,-80528363,-64700210.5,-17236814.77,-24327664,2025-10-21 13:21:22
671.39,2005583,2288109,2248113,219044,285464,-16254,134605,150859,-282526,84876390.5,137229932.5,31092187.3,48892635.79,58049794,-77656731,-52353542,-17800448.49,-19606937,2025-10-21 13:21:42
671.33,2006876,2289646,2031008,186705,285464,-16254,134605,150859,-282770,84323337.5,140844678,32330585.55,47659672.25,56205152,-80404640,-56521340.5,-15329086.7,-24199488,2025-10-21 13:22:02
671.18,2009828,2293143,1759346,123994,285464,-16254,134605,150859,-283315,81188817,144721529,33550199.33,45436984.32,53795791,-84653268,-63532712,-11886784.99,-30857477,2025-10-21 13:22:22
671.21,2013266,2300694,1868060,184367,285464,-16254,134605,150859,-287428,78802202.5,152577227,32575003.04,49044641.97,54213573,-83898675,-73775024.5,-16469638.93,-29685102,2025-10-21 13:22:42
671.11,2014427,2305720,1662034,133494,285464,-16254,134605,150859,-291293,76194782.5,159673226.5,33569579.03,48200685.96,51871522,-86730225,-83478444,-14631106.93,-34858703,2025-10-21 13:23:02
671.305,2016741,2311332,2048515,193648,285464,-16254,134605,150859,-294591,81173019,145274404,31827265.53,49362636.71,55644003,-81273674,-64101385,-17535371.18,-25629671,2025-10-21 13:23:22
671.46,2018717,2314271,2321083,233056,285464,-16254,134605,150859,-295554,88532596,132194713,31309586.81,49126016.38,59283818,-76838811,-43662117,-17816429.57,-17554993,2025-10-21 13:23:43
671.46,2021017,2318254,2383980,233552,285464,-16254,134605,150859,-297237,89365328.5,131539743,31426551.92,49148522.95,60280617,-76783620,-42174414.5,-17721971.03,-16503003,2025-10-21 13:24:03
671.52,2022584,2320511,2470973,234145,285464,-16254,134605,150859,-297927,92044506.5,127738769.5,31342251.91,49193850.17,61704834,-75400949,-35694263,-17851598.26,-13696115,2025-10-21 13:24:23
671.6,2024467,2322678,2612127,296411,285464,-16254,134605,150859,-298211,96071813,120776415.5,31102870.97,48605382.75,63251349,-72938904,-24704602.5,-17502511.78,-9687555,2025-10-21 13:24:43
671.65,2027632,2325136,2766580,290743,285464,-16254,134605,150859,-297504,98710076.5,115744077.5,30781252.89,48761187.18,65841123,-71316331,-17034001,-17979934.29,-5475208,2025-10-21 13:24:57
671.55,2031118,2325969,2560021,292175,285464,-16254,134605,150859,-294851,92991101.5,124934627,31149284.83,48988424.99,62106513,-74081301,-31943525.5,-17839140.16,-11974788,2025-10-21 13:25:17
671.535,2032867,2327308,2494071,270162,285464,-16254,134605,150859,-294441,93174494.5,126460240.5,31503661.45,49182362.39,62132391,-75228098,-33285746,-17678700.94,-13095707,2025-10-21 13:25:27
671.245,2034132,2332982,1984839,178318,285464,-16254,134605,150859,-298850,82270908.5,153507123,33236742.1,50583456.45,55750310,-83401115,-71236214.5,-17346714.35,-27650805,2025-10-21 13:25:47
671.28,2035458,2337828,1987781,175548,285464,-16254,134605,150859,-302370,83422576.5,147948701,33131318.38,49843354.62,56562513,-83351758,-64526124.5,-16712036.24,-26789245,2025-10-21 13:26:07
671.24,2036807,2340867,1942027,176176,285464,-16254,134605,150859,-304060,80467812.5,151955794.5,32965854.09,50047137.73,55277139,-83924299,-71487982,-17081283.64,-28647160,2025-10-21 13:26:27
671.28,2038220,2342070,2011523,167338,285464,-16254,134605,150859,-303850,81832404,149318646,32880563.63,50150246.94,56247091,-83360186,-67486242,-17269683.31,-27113095,2025-10-21 13:26:47
671.22,2039487,2342924,1913556,169471,285464,-16254,134605,150859,-303437,80954915,151834001,33543518.65,49390465.24,55324871,-84621321,-70879086,-15846946.59,-29296450,2025-10-21 13:27:07
671.46,2040980,2344501,2328752,234642,285464,-16254,134605,150859,-303521,88528386,132601871.5,32028569.25,49223585.31,60083757,-78524310,-44073485.5,-17195016.06,-18440553,2025-10-21 13:27:27
671.3,2041810,2345430,2066106,185222,285464,-16254,134605,150859,-303620,83730236,143215844,32931754.62,49078378.7,56890666,-82694596,-59485608,-16146624.08,-25803930,2025-10-21 13:27:47
671.41,2042739,2346947,2283180,208048,285464,-16254,134605,150859,-304208,87529272.5,135364034.5,32338539.38,49374614.55,59320509,-79473564,-47834762,-17036075.17,-20153055,2025-10-21 13:28:07
671.3,2043355,2348915,2093525,197443,285464,-16254,134605,150859,-305560,82651227,146445904,32850744.25,50045292.31,56991890,-82263376,-63794677,-17194548.06,-25271486,2025-10-21 13:28:27
671.39,2043882,2349614,2208257,214056,285464,-16254,134605,150859,-305732,87183867,133812535,32631183.14,48144660.76,58712543,-80399740,-46628668,-15513477.62,-21687197,2025-10-21 13:28:47
671.34,2045400,2350040,2173997,197639,285464,-16254,134605,150859,-304640,84156442,140693039.5,32690591.77,49294489.86,57942048,-81205922,-56536597.5,-16603898.09,-23263874,2025-10-21 13:29:07
671.425,2046576,2352279,2301833,225089,285464,-16254,134605,150859,-305703,88056491.5,131132176.5,32414228.51,48384746.66,59710372,-79137869,-43075685,-15970518.15,-19427497,2025-10-21 13:29:27
671.54,2047307,2354943,2549254,262632,285464,-16254,134605,150859,-307636,93220753.5,124062677.5,31837507.9,49246931.53,62687283,-75605448,-30841924,-17409423.63,-12918165,2025-10-21 13:29:47
671.7,2050053,2355611,2895965,304303,285464,-16254,134605,150859,-305558,100162379,112268797,30664613.72,49367224.76,67229489,-71052208,-12106418,-18702611.04,-3822719,2025-10-21 13:30:07
671.67,2051845,2357974,2826669,322372,285464,-16254,134605,150859,-306129,98235999,113267130,30958380.76,48895301.68,66401837,-71189445,-15031131,-17936920.92,-4787608,2025-10-21 13:30:27
671.645,2057308,2359845,2757449,323994,285464,-16254,134605,150859,-302537,98332871.5,116325490.5,31605898.41,49152148.96,65665482,-72586698,-17992619,-17546250.55,-6921216,2025-10-21 13:30:47
671.68,2058226,2360677,2814552,312963,285464,-16254,134605,150859,-302451,100593456,113201497.5,31736781.25,48579561.24,67041256,-71350174,-12608041.5,-16842779.99,-4308918,2025-10-21 13:31:07
671.705,2058659,2361361,2946225,328211,285464,-16254,134605,150859,-302702,100636137.5,110910405,31116336.89,49145120.31,67749488,-69435494,-10274267.5,-18028783.42,-1686006,2025-10-21 13:31:27
671.615,2059392,2362230,2731207,309969,285464,-16254,134605,150859,-302838,96916887,117669519,31873575.09,48826343.18,65130656,-73142128,-20752632,-16952768.09,-8011472,2025-10-21 13:31:47
671.545,2061063,2363713,2558541,295591,285464,-16254,134605,150859,-302650,94063641.5,122784981,32197113.05,48858551.32,63172161,-75635879,-28721339.5,-16661438.27,-12463718,2025-10-21 13:32:07
671.375,2062377,2365700,2226998,224773,285464,-16254,134605,150859,-303323,85826563.5,139059726,33027707.18,50040700.45,58825966,-81052014,-53233162.5,-17012993.27,-22226048,2025-10-21 13:32:27
671.37,2064103,2371002,2186253,223331,285464,-16254,134605,150859,-306899,86075770,138782018.5,33140262.36,49937658.67,58883931,-81609090,-52706248.5,-16797396.31,-22725159,2025-10-21 13:32:47
671.4556,2065231,2372231,2329644,237515,285464,-16254,134605,150859,-307000,88648439,131167566,32681416.53,49538650.47,60414302,-79067046,-42519127,-16857233.94,-18652744,2025-10-21 13:33:07
671.47,2066748,2374754,2489810,243195,285464,-16254,134605,150859,-308006,87795092,130175573,31687725.26,50481793.43,61858246,-77592418,-42380481,-18794068.17,-15734172,2025-10-21 13:33:27
671.47,2067251,2375867,2326228,230733,285464,-16254,134605,150859,-308616,89269227.5,128907944,32754078.42,48692732.59,61024740,-79274483,-39638716.5,-15938654.17,-18249743,2025-10-21 13:33:47
671.48,2067913,2376777,2439539,255030,285464,-16254,134605,150859,-308864,88211257,128108904,31956588.51,49979567.23,61592702,-78379597,-39897647,-18022978.72,-16786895,2025-10-21 13:34:07
671.47,2068072,2378129,2381961,229782,285464,-16254,134605,150859,-310057,88415147.5,128358375,32421891.59,49397902.51,61454456,-78799525,-39943227.5,-16976010.92,-17345069,2025-10-21 13:34:27
671.53,2068507,2380051,2506258,277893,285464,-16254,134605,150859,-311544,89955683,123682111.5,31837230.48,49678274.34,62437211,-76827350,-33726428.5,-17841043.86,-14390139,2025-10-21 13:34:47
671.5,2068743,2380830,2483865,271015,285464,-16254,134605,150859,-312087,89550416.5,123266598,32119999.48,48863459.29,62437554,-77474541,-33716181.5,-16743459.81,-15036987,2025-10-21 13:35:07
671.41,2069657,2381649,2320659,220611,285464,-16254,134605,150859,-311992,85149511.5,132707236,32478768.26,49815891.81,60179448,-80190387,-47557724.5,-17337123.55,-20010939,2025-10-21 13:35:27
671.49,2070514,2382268,2465357,258808,285464,-16254,134605,150859,-311754,88151088,125713482,31939110.6,49706043.39,61462006,-77800991,-37562394,-17766932.79,-16338985,2025-10-21 13:35:47
