timestamp_ms,iso_time,underlying,expiry,last_price,call_money_flow,put_money_flow,mf_ratio,call_delta_flow,put_delta_flow,df_ratio,call_iv_flow,put_iv_flow,ivf_ratio,call_otm_impact,put_otm_impact,call_itm_impact,put_itm_impact,call_gex,put_gex,net_gex,call_vanna_flow,put_vanna_flow,vanna_ratio,call_charm,put_charm,charm_pressure,call_iv_flow_itm,put_iv_flow_itm,call_iv_flow_otm,put_iv_flow_otm,iv_net,call_vol_imbalance,put_vol_imbalance,vol_imbalance_ratio,call_smart_money,put_smart_money,smart_money_ratio,call_hedge_pressure,put_hedge_pressure,net_hedge_pressure,skew_pressure,skew_intensity,cash_net
1767111563149,2025-12-30T11:19:23,QQQ,2025-12-30,621.5350,56478148.00,12323790.00,4.5829,29984175.00,9370692.00,3.1998,692158614.00,669280625.00,1.0342,7656932.00,9997296.50,48821216.00,2326493.50,2316814690.15,-2193138902.30,123675787.86,3780143.72,-1292030.67,-2.9257,101849.15,55745.44,46103.71,456393418.00,36451843.00,327668895.00,795913795.00,-220150.14,86844820.29,107632178.77,0.8069,56427778.00,12090951.50,4.6669,8966.46,4458.38,4508.08,13961805.20,331972.6342,4635853.50
1767111564155,2025-12-30T11:19:24,QQQ,2025-12-30,621.5300,56479352.00,12428992.00,4.5442,29984873.00,9454688.00,3.1714,695366121.00,670048215.00,1.0378,7656932.00,10081417.50,48822420.00,2347574.50,2316777414.61,-2149162043.82,167615370.80,3800872.48,-1307408.97,-2.9072,101851.40,54705.01,47146.39,459101647.00,36685667.00,328473830.00,796404643.00,-211910.14,87662666.19,107764014.38,0.8135,56428982.00,12196153.50,4.6268,8966.58,4458.88,4507.70,13699983.85,325362.9400,4636282.50
1767111565162,2025-12-30T11:19:25,QQQ,2025-12-30,621.5200,56237799.50,12439991.00,4.5207,29956291.00,9603892.00,3.1192,698042129.00,667707149.00,1.0454,7657021.50,10081876.00,48580778.00,2358115.00,2320279883.07,-2167553548.23,152726334.84,3815584.52,-1318982.97,-2.8928,101862.06,55538.60,46323.46,462093757.00,35855856.00,329883671.00,794270239.00,-56287.66,88321879.64,107075092.20,0.8249,56187386.50,12207047.50,4.6029,10186.69,4670.06,5516.63,8682054.78,211008.6932,4636015.00
1767111567176,2025-12-30T11:19:27,QQQ,2025-12-30,621.5300,56299106.00,12442609.50,4.5247,29985281.00,9456461.00,3.1709,692376649.00,670395772.00,1.0328,7657335.50,10081876.00,48641770.50,2360733.50,2316777414.61,-2149162043.82,167615370.80,3782099.12,-1308833.23,-2.8897,101853.92,54711.59,47142.33,455925922.00,37000272.00,328530076.00,796540761.00,-212854.89,86930898.63,107853429.23,0.8060,56248693.00,12208947.50,4.6072,8966.92,4666.59,4300.33,13734034.93,326051.7257,4633932.50
1767111568183,2025-12-30T11:19:28,QQQ,2025-12-30,621.5201,56491794.50,12432248.00,4.5440,29963794.00,9605264.00,3.1195,702749838.00,667442338.00,1.0529,7657382.00,10081876.00,48834412.50,2350372.00,2320280629.72,-2167554245.73,152726383.98,3846550.65,-1316919.51,-2.9209,101888.35,55543.92,46344.43,466889338.00,35621633.00,330039548.00,794278557.00,6608.68,89494791.53,106984977.26,0.8365,56441381.50,12198586.00,4.6269,8968.09,4455.60,4512.49,7189830.93,181217.4342,4645680.00
1767111569188,2025-12-30T11:19:29,QQQ,2025-12-30,621.5250,56491794.50,12432753.00,4.5438,29992512.00,9478465.00,3.1643,698765838.00,668968232.00,1.0445,7657382.00,10082381.00,48834412.50,2350372.00,2320309489.70,-2167588423.41,152721066.29,3822786.25,-1305306.41,-2.9287,101878.51,55546.02,46332.49,462274750.00,36320236.00,329182300.00,795546778.00,-115099.59,88521409.59,107423278.62,0.8240,56441381.50,12199091.00,4.6267,8968.09,4455.70,4512.39,11156314.30,264618.4606,4645175.00
1767111570194,2025-12-30T11:19:30,QQQ,2025-12-30,621.5400,56492222.50,12432973.50,4.5437,30116304.00,9373880.00,3.2128,689416665.00,672745806.00,1.0248,7657707.50,10082708.00,48834515.00,2350265.50,2313707386.55,-2157289669.25,156417717.30,3778081.32,-1303766.86,-2.8978,101865.61,54717.40,47148.21,453957571.00,37193762.00,327117464.00,799088945.00,-231441.72,86100749.66,108554051.01,0.7932,56441809.50,12199418.00,4.6266,8968.17,4457.97,4510.20,14276376.40,339499.1281,4645276.00
1767111571200,2025-12-30T11:19:31,QQQ,2025-12-30,621.5350,56492342.50,12433081.50,4.5437,29992928.00,9373966.00,3.1996,692500629.00,671595409.00,1.0311,7657725.00,10082816.00,48834617.50,2350265.50,2316814690.15,-2157042492.44,159772197.72,3781691.46,-1300682.65,-2.9075,101880.70,54717.08,47163.62,456604271.00,36962091.00,327836876.00,797959811.00,-220203.20,86902452.36,108213156.65,0.8031,56441929.50,12199526.00,4.6266,8968.19,4458.01,4510.18,13953654.48,331141.3242,4645288.00
1767111572207,2025-12-30T11:19:32,QQQ,2025-12-30,621.5200,56492406.50,12433613.00,4.5435,29964268.00,9606650.00,3.1191,702947439.00,667581054.00,1.0530,7657789.00,10083347.50,48834617.50,2350265.50,2323849175.97,-2167553548.23,156295627.74,3847755.05,-1317444.53,-2.9206,101890.93,55550.67,46340.26,467086986.00,35590801.00,330052023.00,794431819.00,6258.65,89542257.60,107016711.12,0.8367,56441993.50,12200057.50,4.6264,8968.21,4458.12,4510.09,7187629.55,180970.6684,4644820.50
1767111573214,2025-12-30T11:19:33,QQQ,2025-12-30,621.5050,56431563.00,12527553.00,4.5046,29659276.00,9607706.00,3.0870,711680633.00,665679859.00,1.0691,7657835.50,10166748.00,48773727.50,2360805.00,2310109456.56,-2168681120.77,141428335.78,3865258.21,-1312442.63,-2.9451,102024.66,55760.21,46264.45,475998031.00,34851880.00,332226857.00,792764960.00,173939.69,91835034.80,106432766.55,0.8628,56381150.00,12294009.50,4.5861,10188.08,4668.92,5519.16,1589011.51,36271.5889,4644943.00
1767111574221,2025-12-30T11:19:34,QQQ,2025-12-30,621.5120,56189853.50,12581337.00,4.4661,29782807.00,9606860.00,3.1002,702739056.00,669088999.00,1.0503,7657888.00,10209854.50,48531965.50,2371482.50,2324901830.96,-2171789287.84,153112543.12,3823820.02,-1321478.67,-2.8936,101894.96,55550.97,46343.99,466830924.00,35889216.00,331193773.00,795811354.00,74737.16,89490447.95,107401089.54,0.8332,56139440.50,12347735.00,4.5465,11407.97,4456.34,6951.63,4729477.04,112162.0829,4645069.50
1767111575226,2025-12-30T11:19:35,QQQ,2025-12-30,621.5400,56572449.50,12560426.50,4.5040,30257387.00,9501096.00,3.1846,691444452.00,675577594.00,1.0235,7798619.50,10210129.50,48773830.00,2350297.00,2317276909.16,-2122324572.70,194952336.47,3801712.48,-1327949.89,-2.8628,101867.73,53457.27,48410.46,454499938.00,37354769.00,329680101.00,802153087.00,-225674.27,86475798.26,109349206.85,0.7908,56522036.50,12326907.00,4.5853,10188.13,4458.09,5730.04,13884399.85,324683.2840,4644841.00
1767111576231,2025-12-30T11:19:36,QQQ,2025-12-30,621.5400,56941022.50,12437240.00,4.5783,30137610.00,9376412.00,3.2142,699010305.00,672873377.00,1.0388,7798762.00,10083815.50,49142260.50,2353424.50,2317276909.16,-2161635678.93,155641230.24,3839390.02,-1304116.51,-2.9441,101872.98,54726.13,47146.85,462561501.00,37308936.00,329683551.00,799211888.00,-224521.58,88422835.87,108584733.90,0.8143,56890609.50,12200687.50,4.6629,8968.81,4455.12,4513.69,13831436.23,323596.0870,4646050.00
1767111578243,2025-12-30T11:19:38,QQQ,2025-12-30,621.5500,57439995.00,12324919.50,4.6605,30173046.00,9378226.00,3.2174,702762681.00,673134792.00,1.0440,7799237.00,10002135.50,49640758.00,2322784.00,2341794220.37,-2161732279.61,180061940.76,3875553.14,-1301320.37,-2.9782,102462.86,54736.54,47726.32,467486947.00,37029541.00,328249558.00,799909989.00,-325866.27,89435807.64,108747219.97,0.8224,57389582.00,12088352.50,4.7475,10193.04,4666.97,5526.07,16237565.95,398913.1305,4656255.50
1767111579251,2025-12-30T11:19:39,QQQ,2025-12-30,621.5550,57440964.00,12325117.50,4.6605,30173810.00,9378378.00,3.2174,699463294.00,674379126.00,1.0372,7799997.00,10002333.50,49640967.00,2322784.00,2340031596.52,-2128411273.89,211620322.64,3853933.81,-1304633.58,-2.9540,102457.43,53472.60,48984.83,464696110.00,37229794.00,327426703.00,801172456.00,-329971.83,88573709.11,109114514.47,0.8118,57390551.00,12088550.50,4.7475,10193.22,4667.01,5526.21,16435524.90,403491.8565,4657026.50
1767111580257,2025-12-30T11:19:40,QQQ,2025-12-30,621.5600,57443102.50,12325195.00,4.6606,30174776.00,9378443.00,3.2175,702815829.00,673231786.00,1.0439,7799997.00,10002411.00,49643105.50,2322784.00,2341869574.34,-2161801839.57,180067734.77,3875785.32,-1301666.78,-2.9776,102469.09,54737.79,47731.30,467507102.00,37029542.00,328290137.00,800016732.00,-325976.67,89444100.27,108770660.86,0.8223,57392689.50,12088628.00,4.7477,10193.55,4667.06,5526.49,16246572.04,399185.0020,4659087.50
1767111581263,2025-12-30T11:19:41,QQQ,2025-12-30,621.5450,57260509.50,12338261.50,4.6409,30174165.00,9379954.00,3.2169,701902673.00,672532497.00,1.0437,7800329.50,10003175.50,49460180.00,2335086.00,2341756543.84,-2184424598.99,157331944.85,3864796.01,-1300024.58,-2.9729,102470.91,55576.09,46894.82,465896844.00,37089425.00,328930050.00,799127067.00,-320872.29,89144416.95,108555572.12,0.8212,57210096.50,12099832.50,4.7282,11413.83,4459.01,6954.82,16059559.72,395298.1144,4657120.00
1767111582271,2025-12-30T11:19:42,QQQ,2025-12-30,621.5600,56958679.00,12338868.50,4.6162,30506659.00,9380042.00,3.2523,685058435.00,676034222.00,1.0133,7800482.00,10003782.50,49158197.00,2335086.00,2334699162.71,-2128445517.35,206253645.35,3789672.31,-1308882.68,-2.8953,102455.60,53482.68,48972.92,449554054.00,37700195.00,326830502.00,802635479.00,-308588.06,84950702.72,109586883.15,0.7752,56908178.50,12100439.50,4.7030,11414.20,4459.67,6954.53,16098498.71,390074.4579,4657700.50
1767111583278,2025-12-30T11:19:43,QQQ,2025-12-30,621.5500,57323119.50,12338888.00,4.6457,30176181.00,9380312.00,3.2170,700256278.00,673870701.00,1.0392,7800672.00,10003814.00,49522447.50,2335074.00,2341794220.37,-2161724553.12,180069667.25,3855197.39,-1303236.96,-2.9582,102476.00,54745.99,47730.01,464669285.00,37294981.00,328339172.00,800476807.00,-324622.44,88721706.77,108939411.83,0.8144,57272615.50,12100471.00,4.7331,10194.13,4459.94,5734.19,16232012.16,399127.7886,4658068.00
1767111584284,2025-12-30T11:19:44,QQQ,2025-12-30,621.5500,57324269.00,12342201.50,4.6446,30176863.00,9383030.00,3.2161,700271065.00,674187151.00,1.0387,7800672.00,10006963.50,49523597.00,2335238.00,2341794220.37,-2161724553.12,180069667.25,3855282.34,-1303659.45,-2.9573,102478.31,54764.35,47713.96,464682969.00,37296181.00,328343823.00,800792071.00,-324632.00,88723847.28,108989011.65,0.8141,57273765.00,12103620.50,4.7320,10194.24,4461.99,5732.25,16235161.18,399195.7204,4655904.00
1767111585290,2025-12-30T11:19:45,QQQ,2025-12-30,621.5450,57330340.50,12344487.50,4.6442,30181641.00,9384752.00,3.2160,700401462.00,674272225.00,1.0388,7805517.00,10008314.50,49524823.50,2336173.00,2341756543.84,-2161689773.68,180066770.15,3855836.51,-1303888.24,-2.9572,102504.02,54774.20,47729.82,464696780.00,37308107.00,328460550.00,800865275.00,-324652.17,88738908.56,109000770.97,0.8141,57279836.50,12105906.50,4.7316,10195.39,4462.61,5732.78,16238333.93,399264.2326,4659689.50
1767111586295,2025-12-30T11:19:46,QQQ,2025-12-30,621.5450,57331113.00,12344593.50,4.6442,30181969.00,9384840.00,3.2160,700530745.00,674298821.00,1.0389,7805612.00,10008420.50,49525501.00,2336173.00,2341756543.84,-2161689773.68,180066770.15,3856828.27,-1303913.71,-2.9579,102505.32,54774.80,47730.52,464834107.00,37308177.00,328462836.00,800900408.00,-324661.02,88773259.22,109009967.62,0.8144,57280609.00,12106012.50,4.7316,10200.64,4462.65,5737.99,16239139.86,399271.3812,4660094.00
1767111587302,2025-12-30T11:19:47,QQQ,2025-12-30,621.5600,57331369.50,12344934.50,4.6441,30331888.00,9384846.00,3.2320,692751796.00,676565563.00,1.0239,7805659.50,10008668.00,49525710.00,2336266.50,2334699162.71,-2128445517.35,206253645.35,3822347.26,-1310022.44,-2.9178,102486.91,53512.35,48974.56,457416538.00,37739433.00,326960391.00,803155142.00,-336882.17,86908897.28,109680712.86,0.7924,57280865.50,12106353.50,4.7315,10200.67,4462.71,5737.96,16943050.00,419201.6777,4660009.50
1767111588307,2025-12-30T11:19:48,QQQ,2025-12-30,621.5700,57423457.50,12349744.00,4.6498,30526510.00,9366532.00,3.2591,687893418.00,678828663.00,1.0134,7809317.00,10008802.50,49614140.50,2340941.50,2334774287.17,-2128541049.56,206233237.60,3814606.09,-1313494.07,-2.9042,102532.97,53524.73,49008.24,453568380.00,38194978.00,325537926.00,805368244.00,-342811.87,85661371.24,110348156.61,0.7763,57372953.50,12111108.00,4.7372,11420.75,4463.34,6957.41,17222064.08,424451.8185,4686045.00
1767111589313,2025-12-30T11:19:49,QQQ,2025-12-30,621.5700,57750280.00,12331185.00,4.6833,30526129.00,9369393.00,3.2581,693959700.00,678673827.00,1.0225,7950710.00,10010375.00,49799570.00,2320810.00,2340190903.86,-2138288641.52,201902262.34,3847682.99,-1311848.15,-2.9330,102545.60,53538.93,49006.67,457591081.00,37610283.00,328085988.00,805588325.00,-334560.42,87144034.80,110302924.45,0.7900,57699772.50,12093077.00,4.7713,11393.00,4463.24,6929.76,16894851.11,415891.4210,4683557.00
1767111590319,2025-12-30T11:19:50,QQQ,2025-12-30,621.5644,57750323.00,12332399.00,4.6828,30345228.00,9391502.00,3.2311,697802204.00,677534725.00,1.0299,7950995.50,10011404.00,49799327.50,2320995.00,2343718539.30,-2138223068.15,205495471.15,3850108.05,-1311360.97,-2.9360,102547.81,53543.01,49004.80,460972151.00,37382428.00,329006905.00,804455406.00,-312795.86,88118177.79,109956713.09,0.8014,57699780.50,12094291.00,4.7708,11398.04,4463.50,6934.54,16181578.57,393712.3739,4682628.50
1767111591325,2025-12-30T11:19:51,QQQ,2025-12-30,621.5656,57750534.00,12332855.00,4.6827,30345352.00,9391736.00,3.2311,696920945.00,677575497.00,1.0286,7950995.50,10011552.50,49799538.50,2321302.50,2340157772.26,-2138231324.31,201926447.95,3844360.31,-1311572.11,-2.9311,102548.23,53544.05,49004.18,460070344.00,37459429.00,328822870.00,804480183.00,-331374.24,87889670.20,109969109.26,0.7992,57699991.50,12094624.50,4.7707,11398.06,4466.00,6932.06,16757748.83,412946.0130,4682506.00
1767111592332,2025-12-30T11:19:52,QQQ,2025-12-30,621.5500,57610240.00,12333944.00,4.6709,30168874.00,9392817.00,3.2119,706431943.00,674234900.00,1.0478,7951498.00,10012641.50,49658742.00,2321302.50,2347685667.50,-2184815162.65,162870504.85,3889997.93,-1302639.93,-2.9862,102570.18,55024.63,47545.55,469228978.00,36816305.00,331143719.00,801151873.00,-239259.01,90313647.01,108974182.52,0.8288,57559697.50,12095713.50,4.7587,10594.76,4466.22,6128.54,13755725.29,320704.1529,4682128.50
1767111593339,2025-12-30T11:19:53,QQQ,2025-12-30,621.5600,57622775.50,12356274.50,4.6634,30205721.00,9393417.00,3.2156,698942400.00,676958580.00,1.0325,7956396.50,10013741.00,49666379.00,2342533.50,2340115605.11,-2128445517.35,211670087.76,3840899.28,-1311195.67,-2.9293,102589.89,53550.46,49039.43,461669414.00,37689901.00,329759748.00,803509992.00,-297695.00,88469696.37,109745697.04,0.8061,57572228.00,12117942.50,4.7510,10598.43,4467.13,6131.30,15712552.72,380722.7989,4693660.50
1767111594344,2025-12-30T11:19:54,QQQ,2025-12-30,621.5550,57623114.00,12389198.00,4.6511,30204467.00,9434909.00,3.2014,703181241.00,676797647.00,1.0390,7956448.50,10067399.00,49666665.50,2321799.00,2345447951.79,-2141747406.82,203700544.97,3872294.18,-1310922.50,-2.9539,102600.06,53978.74,48621.32,466238971.00,37051415.00,330480938.00,803720919.00,-246452.25,89428453.19,109494258.85,0.8167,57572563.00,12150866.00,4.7381,8158.06,4478.02,3680.04,14085618.59,330026.0573,4639878.50
1767111595349,2025-12-30T11:19:55,QQQ,2025-12-30,621.5400,57562207.00,12410426.50,4.6382,30176302.00,9435415.00,3.1982,711807488.00,673760631.00,1.0565,7956552.50,10067425.50,49605654.50,2343001.00,2324037368.67,-2184335370.38,139701998.29,3922792.51,-1304172.71,-3.0079,100641.72,55877.84,44763.88,473484353.00,36855032.00,332804304.00,800327576.00,-224989.58,91687269.39,108574544.58,0.8445,57511649.00,12172094.50,4.7249,9378.32,4478.03,4900.29,13270532.41,309331.7677,4639953.50
1767111596356,2025-12-30T11:19:56,QQQ,2025-12-30,621.5400,57368009.00,12410414.50,4.6226,30176790.00,9435535.00,3.1982,708114431.00,673776949.00,1.0510,7956827.50,10067425.50,49411181.50,2342989.00,2324037368.67,-2184335370.38,139701998.29,3898679.75,-1303396.48,-2.9912,100644.11,55877.84,44766.27,469554643.00,36744006.00,332822187.00,800468104.00,-162425.95,90733440.09,108558925.69,0.8358,57317451.00,12172094.50,4.7089,9651.12,4477.79,5173.33,11805927.99,285282.9319,4640642.50
1767111597362,2025-12-30T11:19:57,QQQ,2025-12-30,621.5399,57049668.00,12410623.00,4.5968,30192898.00,9435705.00,3.1999,701435146.00,673786269.00,1.0410,7834455.00,10067634.00,49215213.00,2342989.00,2324036620.83,-2184334667.50,139701953.34,3854072.27,-1303416.85,-2.9569,102146.10,55878.95,46267.15,464525921.00,36742722.00,330735417.00,800477719.00,-162880.39,88915783.79,108560093.85,0.8190,56999110.00,12172303.00,4.6827,11148.02,4477.86,6670.16,11852293.13,286709.4965,4659799.00
1767111598369,2025-12-30T11:19:58,QQQ,2025-12-30,621.5400,57111027.00,12400022.00,4.6057,30193179.00,9435705.00,3.1999,702786911.00,673595819.00,1.0433,7834699.00,10067634.00,49276328.00,2332388.00,2324037368.67,-2197678585.88,126358782.79,3864560.63,-1302275.43,-2.9675,102147.73,56090.97,46056.76,465980116.00,36523561.00,330746053.00,800477719.00,-162982.29,89282118.37,108515812.94,0.8228,57060467.50,12161702.00,4.6918,9927.88,4689.88,5238.00,11850466.68,286656.3669,4660146.50
1767111599374,2025-12-30T11:19:59,QQQ,2025-12-30,621.5800,57114377.50,12404355.00,4.6044,30705461.00,9417003.00,3.2606,676035574.00,682988451.00,0.9898,7837739.00,10071874.00,49276638.50,2332481.00,2334849412.83,-2128609539.30,206239873.54,3752343.51,-1325198.11,-2.8315,102692.43,53792.82,48899.61,441466667.00,38298812.00,324836412.00,809744971.00,-263100.60,82472832.83,111293229.65,0.7410,57063818.00,12166035.00,4.6904,9928.55,4691.50,5237.05,15126579.50,353958.3066,4659164.00
1767111601387,2025-12-30T11:20:01,QQQ,2025-12-30,621.5900,57992531.00,12170282.00,4.7651,30796281.00,9340257.00,3.2972,687257967.00,680957007.00,1.0093,7980818.00,9869667.50,50011713.00,2300614.50,2340326050.02,-2120355531.41,219970518.61,3835947.37,-1306040.98,-2.9371,102785.05,53846.68,48938.37,452180222.00,37416697.00,325936979.00,807945104.00,-265212.61,85243181.74,110736112.16,0.7698,57937180.50,11932117.00,4.8556,9181.76,4489.02,4692.74,15084773.36,352341.7527,4672696.50
1767111602394,2025-12-30T11:20:02,QQQ,2025-12-30,621.6000,58174720.50,12064803.50,4.8219,30919258.00,9340377.00,3.3103,683818547.00,681376090.00,1.0036,7980818.00,9785516.50,50193902.50,2279287.00,2340401351.90,-2124929022.85,215472329.05,3827954.28,-1304200.76,-2.9351,102785.05,53850.17,48934.88,449795173.00,37350727.00,324417415.00,808640538.00,-271208.38,84342117.67,110949098.25,0.7602,58119359.00,11826761.00,4.9142,9194.85,4491.67,4703.18,15354393.85,357736.4318,4672266.50
1767111603401,2025-12-30T11:20:03,QQQ,2025-12-30,621.6100,58907866.00,11934457.50,4.9359,30808808.00,9344921.00,3.2969,692799411.00,679787052.00,1.0191,8187336.00,9676029.50,50720530.00,2258428.00,2288142775.51,-2109610985.20,178531790.31,3868742.44,-1303167.16,-2.9687,101347.94,54085.73,47262.21,456595211.00,36696595.00,327088168.00,807286347.00,-264644.45,86564670.81,110370312.53,0.7843,58852451.00,11697027.00,5.0314,9954.24,4519.33,5434.91,14998736.79,352003.0589,4683130.00
1767111604408,2025-12-30T11:20:04,QQQ,2025-12-30,621.6100,59013155.00,11830483.50,4.9882,30761138.00,9346457.00,3.2912,696315031.00,678041468.00,1.0270,8187504.00,9593281.50,50825651.00,2237202.00,2300561639.11,-2109610985.20,190950653.92,3892017.66,-1295652.15,-3.0039,101632.79,54094.63,47538.16,460508329.00,36277035.00,327095068.00,805803873.00,-264410.93,87562563.54,109935141.70,0.7965,58957665.00,11593053.00,5.0856,9153.70,4519.93,4633.77,14944200.94,350426.0369,4692728.50
1767111605414,2025-12-30T11:20:05,QQQ,2025-12-30,621.6400,59202621.50,11833180.50,5.0031,31390090.00,9114930.00,3.4438,678015593.00,684912974.00,0.9899,8190870.00,9594845.50,51011751.50,2238335.00,2282961261.16,-2126655510.74,156305750.42,3842488.06,-1281996.30,-2.9973,102776.23,53893.51,48882.72,444448285.00,37560896.00,322644911.00,812680382.00,-288455.72,82986754.54,111963392.62,0.7412,59147131.50,11595590.50,5.1008,9164.83,4520.89,4643.94,16245277.71,381154.0568,4697347.00
1767111607429,2025-12-30T11:20:07,QQQ,2025-12-30,621.6201,60087034.00,11676265.50,5.1461,30901359.00,9166326.00,3.3712,711713673.00,676178048.00,1.0526,8479926.50,9430636.50,51607107.50,2245629.00,2276941643.20,-2121793542.27,155148100.93,4006233.14,-1266330.44,-3.1637,99929.67,54186.96,45742.71,473065463.00,36604425.00,330769437.00,803427185.00,-257795.07,91497958.57,109147577.74,0.8383,60031522.00,11438794.00,5.2481,8162.38,4527.99,3634.39,14679431.61,342995.4700,4716094.00
1767111608435,2025-12-30T11:20:08,QQQ,2025-12-30,621.6400,59637752.00,11658666.50,5.1153,31267692.00,9083638.00,3.4422,689258899.00,680418165.00,1.0130,8342599.00,9433392.50,51295153.00,2225274.00,2304354374.15,-2140003020.18,164351353.97,3906673.84,-1265050.11,-3.0882,101767.84,54203.36,47564.48,454274004.00,37153237.00,325290044.00,808020616.00,-300617.73,85676830.08,110390931.54,0.7761,59582229.00,11420771.00,5.2170,10890.38,4517.39,6372.99,16234803.27,387092.9519,4723531.00
1767111609442,2025-12-30T11:20:09,QQQ,2025-12-30,621.6301,60085269.00,11659683.00,5.1533,31268740.00,9084181.00,3.4421,697971056.00,680434364.00,1.0258,8485827.50,9433441.50,51599441.50,2226241.50,2304280978.21,-2139934858.99,164346119.22,3961448.65,-1265117.51,-3.1313,101773.81,54204.95,47568.86,460865058.00,37161675.00,327810374.00,808031439.00,-300420.99,87834653.44,110395260.46,0.7956,60029746.00,11420995.00,5.2561,8453.20,4517.78,3935.42,16211178.86,386372.1628,4723783.00
1767111610449,2025-12-30T11:20:10,QQQ,2025-12-30,621.6700,60528894.50,11575181.50,5.2292,31581099.00,8950385.00,3.5285,687354377.00,685458289.00,1.0028,8558176.50,9349423.00,51970718.00,2225758.50,2340553619.62,-2139189285.60,201364334.02,3922053.63,-1255459.04,-3.1240,103643.36,53999.79,49643.57,451548112.00,38096960.00,325797815.00,812978234.00,-316245.80,85049961.85,111954303.42,0.7597,60473371.50,11337491.50,5.3339,7262.51,4507.23,2755.28,16938593.58,400296.0893,4728080.50
1767111611456,2025-12-30T11:20:11,QQQ,2025-12-30,621.6950,61344519.00,11533078.00,5.3190,31948828.00,8865749.00,3.6036,689999539.00,690383220.00,0.9994,8700311.50,9349832.50,52644207.50,2183245.50,2351393939.47,-2152757592.86,198636346.61,3999975.30,-1254143.15,-3.1894,103927.84,54216.86,49710.98,456041100.00,38118296.00,324201787.00,818690870.00,-324552.71,85961225.68,113479685.98,0.7575,61288996.00,11295872.50,5.4258,11192.18,4516.42,6675.76,17300228.68,405151.4588,4734576.00
1767111612463,2025-12-30T11:20:12,QQQ,2025-12-30,621.7100,61863506.50,11314859.50,5.4675,31987481.00,8730812.00,3.6637,689781999.00,689250293.00,1.0008,8708684.00,9154739.00,53154822.50,2160120.50,2309534840.00,-2160684707.89,148850132.11,4004903.63,-1229262.46,-3.2580,101885.17,54297.69,47587.48,457704534.00,37751458.00,322080996.00,817645485.00,-347130.27,85820728.47,113185595.26,0.7582,61807944.00,11078104.00,5.5793,8859.29,4630.01,4229.28,17555513.05,409758.6151,4742984.00
1767111613469,2025-12-30T11:20:13,QQQ,2025-12-30,621.7000,62260335.50,11233662.50,5.5423,31748105.00,8755150.00,3.6262,704086766.00,685514094.00,1.0271,8909621.00,9069608.00,53350714.50,2164054.50,2321883004.39,-2144915128.29,176967876.10,4055625.40,-1221208.32,-3.3210,100768.09,54306.62,46461.47,467270656.00,37335932.00,327701740.00,813740980.00,-277455.90,89328832.47,112119281.94,0.7967,62204758.00,10997058.50,5.6565,8845.27,4625.61,4219.66,15857099.09,361546.9442,4748543.00
1767111614475,2025-12-30T11:20:14,QQQ,2025-12-30,621.7199,62590309.00,11216150.50,5.5804,32224093.00,8732597.00,3.6901,697064310.00,689030001.00,1.0117,9053331.00,9064843.50,53536978.00,2151307.00,2313179983.09,-2145237980.80,167942002.28,4067221.29,-1224525.88,-3.3215,100508.00,54419.58,46088.42,460214356.00,37361295.00,326958891.00,817338516.00,-337605.79,87475651.53,112919318.49,0.7747,62534638.50,10980356.50,5.6951,7666.96,4633.63,3033.33,17111176.15,401813.8067,4724027.00
1767111615480,2025-12-30T11:20:15,QQQ,2025-12-30,621.7300,62804470.50,11197095.50,5.6090,32234919.00,8734960.00,3.6903,695234705.00,691828069.00,1.0049,9055940.50,9067415.00,53748530.00,2129680.50,2311453825.53,-2119068789.92,192385035.61,4061002.87,-1228145.23,-3.3066,101953.35,53159.22,48794.13,459688794.00,37197997.00,325496724.00,820552009.00,-340696.13,87056437.94,113725323.59,0.7655,62748796.50,10960391.50,5.7251,9149.91,4647.45,4502.46,17309020.62,405970.7346,4737924.50
1767111616487,2025-12-30T11:20:16,QQQ,2025-12-30,621.7500,63125562.50,11090238.00,5.6920,32618845.00,8632460.00,3.7786,685986441.00,692436258.00,0.9907,9348980.50,8955820.50,53776582.00,2134417.50,2339354619.18,-2060504006.28,278850612.90,4030574.01,-1220788.77,-3.3016,102416.13,50692.94,51723.19,447326188.00,38073520.00,327402217.00,820896074.00,-348261.92,84503080.21,113808751.97,0.7425,63069885.00,10853514.50,5.8110,9170.17,4647.04,4523.13,17755806.49,415171.3327,4766512.00
1767111617494,2025-12-30T11:20:17,QQQ,2025-12-30,621.7500,63786693.00,10874530.00,5.8657,32316651.00,8633028.00,3.7434,700938086.00,687820307.00,1.0191,9405537.50,8743097.00,54381155.50,2131433.00,2271669541.67,-2071351246.41,200318295.26,4097214.99,-1209293.01,-3.3881,99381.46,51548.76,47832.70,462042532.00,37642394.00,328793427.00,815974676.00,-327584.94,88330253.28,112529775.31,0.7850,63730991.00,10640541.00,5.9895,11464.80,4595.38,6869.42,17327027.61,407024.3742,4767254.00
